tweet_id	text	username	user_id	date
14003966731	Already, Germany's debt-to-GDP ratio is 77% (not quite Italy's 115% or Greece's 125%, but getting up there). Be a #bear	jjjinvesting	34146256	2010-05-15 01:32:43
14001192735	Sarkozy threatened to pull his country out of the euro currency group to force Germany to help Greece with its debt crisis.	avimeo_com	30852168	2010-05-15 00:30:23
13998824601	[news] Sarkozy threatened to withdraw France from the euro unless Germany vowed to back Greece: The French preside... http://bit.ly/9TfsGC	lingerielondon	71391858	2010-05-14 23:37:23
13998577863	Deutsche Bank boss doubts Greece will repay loans - BERLIN (AFP) - The head of Germany's biggest bank has cast doubt ... http://su.pr/9XK9LU	SColbertAu	121099480	2010-05-14 23:31:44
13997924572	Worry over Greece: Abu Dhabi has an ATM that dispenses 24-Ct gold bars. Couple in Germany, too. http://www.youtube.com/watch?v=EClrSJqy92k	dreyfus_marion	17333093	2010-05-14 23:16:49
13997297482	Sarko's threat to quit euro forced Germany to bail out Greece: French president Nicolas Sarkozy threatened to pull... http://bit.ly/aDBTsG	Times_0f_India	122355825	2010-05-14 23:02:24
13995354332	Sarko's threat to quit euro forced Germany to bail out Greece http://toi.in/bgZLYv	TOIWorld	29959618	2010-05-14 22:18:01
13993629742	This was after Greece walked into Germany's living room and threatened to blow its own brains off all over Germany's expensive carpet.	luispedrocoelho	106580083	2010-05-14 21:38:55
13988408919	#News #InternationalBusiness Sarkozy threatened to quit euro to force Germany to help Greece: Report http://bit.ly/aAwisn	ETIntlBusiness	36326146	2010-05-14 19:42:27
13987610340	Sarkozy threatened to quit euro to force Germany to help Greece: Report-International Business-News-The Economic Times http://goo.gl/eedc	vivianmtl	111992008	2010-05-14 19:25:28
13987417408	Euro Breakup Talk Increases as Germany Sees Greece Becoming Currency Proxy: Romano Prodi recalls how he persuaded ... http://bit.ly/9YX37s	EnergyFX	126737702	2010-05-14 19:21:22
13986836253	RT @johnleonardo: Does anyone else find Greece's leeching of Euros away from Germany a dangerous thing down the road? = YES!!!	1SupremeGoddess	63615980	2010-05-14 19:09:07
13986504794	Deutsche Bank CEO doubts Greece can repay debt: report: Josef Ackermann, chief executive of Germany's largest busi... http://bit.ly/bsmnpP	iPlusMarketing	80152429	2010-05-14 19:02:05
13986154210	Germany denies French threat to quit euro over Greece aid - http://newzfor.me/?2utd	scottbanks	34770882	2010-05-14 18:54:42
13984390323	DARIAH reports on DH in Greece, Ireland, and Slovenia http://goo.gl/KZe5 (via @seth_denbo) Be nice to have one for France, Germany, Italy...	jtheibault	48400074	2010-05-14 18:17:37
13983723648	Turkey and Greece take concrete steps towards better relations: Greece's and Turkey's historical differences have ... http://bit.ly/d7OMAU	dw_germany	19706871	2010-05-14 18:03:29
13980687638	To unify Greece, Germany, Italy and the UK is (culturally) as hard as trying to unify the USA, Japan, Mexico and Uganda! *lol*	ThomasNordwest	53886809	2010-05-14 16:59:41
13979872606	French President Nicolas Sarkozy threatened to pull France out of euro if Germany refused to help rescue Greece http://bit.ly/alv9Og	HiddenLevers	112493292	2010-05-14 16:42:39
13979552862	At Euro (socialist party) meeting France Sarkozy demanded a commitment from Germany Merkel to support Greece or he would leave EURO! Dog	u2biker	49424542	2010-05-14 16:35:52
13976757016	Deutsche Bank boss doubts Greece will repay loans: AFP BERLIN — The head of Germany's biggest bank has cast doubt ... http://bit.ly/9MoP1o	SecondLoans	19475848	2010-05-14 15:36:41
13976728358	Would this be considered a France victory over Germany? http://tinyurl.com/334pr3f (Diplomatic talks about Greece bailout)	TheyCallMeEllis	14749136	2010-05-14 15:36:06
13976337273	Sarkozy threatened to withdraw #France from the #euro unless #Germany vowed to back #Greece :: http://ow.ly/1L4g0	AmeriKeith	23861321	2010-05-14 15:27:49
13975897979	Sarkozy threatened to withdraw France from the euro unless Germany vowed to back Greece: French president Nicholas... http://bit.ly/9fJ2rp	shoeinabox	74186069	2010-05-14 15:18:19
13975446760	Euro Breakup Talk Increases as Germany Sees Greece Becoming Currency Proxy http://bit.ly/crZgyN	RamonSchuttinga	116231603	2010-05-14 15:08:37
13973185520	Nicolas Sarkozy threatened to pull France out of the euro if Germany don't agree to help Greece http://webclip.in/v/9EFC61FC5F	icc_cricket	91023634	2010-05-14 14:18:41
13971735664	#AFP ‡ France ~ Sarkozy threatened to quit euro in showdown with Germany over Greece http://is.gd/c8F3L	UFO4U	17741758	2010-05-14 13:45:21
13970801805	Sarkozy threatened to quit euro in showdown with Germany over Greece | News.com.au: Sarkozy threatens Germany over... http://bit.ly/c9YIXj	Ecdicius	68459515	2010-05-14 13:22:42
13970734769	Euro Breakup Talk Increases as Germany Sees Greece Becoming Currency Proxy http://bit.ly/9O8RIy	Bloomberg	104237736	2010-05-14 13:21:03
13970580286	Sarkozy threatens Germany over Greece http://bit.ly/aNKtnm	theheraldsun	35466620	2010-05-14 13:17:17
13970571498	Retrospect: Germany's Financial Sector Joins Bailout of Greece http://bit.ly/bk2KWs	CHAINLESSLY	78037670	2010-05-14 13:17:04
13970377350	► Breaking News: Sarkozy threatens Germany over Greece: FRENCH President Nicolas Sarkozy threatened to pull his co... http://bit.ly/be750j	Love_World_Live	85799719	2010-05-14 13:12:12
13970028148	Sarkozy has threatened to leave the Euro if Germany's Merkel doesn't agree to Greece's rescue package!	easymarkets	34607054	2010-05-14 13:03:11
13969242931	Greece may never be able to pay debts says German Banker / 'old' or new rumours that Germany will return to Mark tonight at 7.00 GMT Really?	Charonqc	14971048	2010-05-14 12:41:57
13968804567	Wow! Sarkozy threatened that France will quit the Euro if Germany didn't help Greece http://gu.com/p/2h2d9/tw #Euro . I Call Big Bluff !	Beirutspring	30711299	2010-05-14 12:29:30
13968657362	Exclusive!: Sarkozy threatens Germany over Greece http://cli.gs/JDJBJ	Genie_Dev	77223477	2010-05-14 12:25:13
13968505002	After Obama pressures Germany to bail out Greece Euro collapse fears spark panic buying of gold http://bit.ly/brkF9b	912PPP_don	39394674	2010-05-14 12:20:51
13967597945	Arg/Korea-Arg/Greece-Italy/Slovakis-USA/Slovenia-Ghana/Germany-Denmark/Netherlnd RT @RobynMuller: @KeenyKeenz what games you going to keenz?	KeenyKeenz	21126820	2010-05-14 11:55:19
13965400668	Deutsche Bank chief doubts Greece can repay: The head of Germany's biggest bank has cast doubt on whether debt-wra... http://bit.ly/asn1IA	TheLocalGermany	21397917	2010-05-14 10:48:54
13964528795	Why not ask China and Russia to top up Greece’s rescue package?: Nothing captures Germany’s anger and frustration ... http://bit.ly/baAkgV	Investcontra	12773542	2010-05-14 10:21:03
13962644664	Deutsche Bank chief casts doubt on Greece bailout: Deutsche Bank CEO Josef Ackermann has expressed doubts about Gr... http://bit.ly/cELKer	dw_germany	19706871	2010-05-14 09:20:44
13962431891	Germany - Deutsche Bank chief expresses some doubts about Greece Rescue success. ----- source GetDealing.com... http://bit.ly/9cq522 $$	getdealing	46416892	2010-05-14 09:14:19
13960836018	Old foes Greece and Turkey try to bury the hatchet: Turkish Prime Minister Erdogan is heading to Greece, as the tw... http://bit.ly/d379Rq	dw_germany	19706871	2010-05-14 08:25:35
13959754208	Latest: Germany approves biggest cheque in history to save debt-swamped Greece http://bit.ly/97eC3I	trendific	109039216	2010-05-14 07:54:33
13946444498	Prudent Germany traumatised by task of coming to Greece's rescue: And in chancellor Merkel's inner circle, no one ... http://bit.ly/af7kLv	RaymondBirkin	135907462	2010-05-14 03:12:13
13942268132	Greece – debt servicing Made in Germany | Home | Deutsche Welle http://bit.ly/9T0frW	HomeownerTips	68480733	2010-05-14 01:50:27
13930370062	RT @rooribbet: @MariamMKobras anyone messes with Germany now just call, we'll kick the stuffing out of them. < nah, we have Greece now.	Mariam_Kobras	79553304	2010-05-13 21:26:21
13928795744	Greece has not hurt Germany: Some people out there have a sense that the euro's woes have turned German companies ... http://bit.ly/cyvQqW	timseymour	39853973	2010-05-13 20:49:07
13925693303	Shouts to my tweeps in Germany, Netherlands, Saint Vincent and the Grenadines, Greece, France, and UAE that support 98.7 DaBreak Radio!	dabreakradio	17130899	2010-05-13 19:37:00
13924963321	Thomas Cook says bookings to Greece have plunged 24%. In Germany, they're down 30%. There could be bargains galore - plus space by the pool.	Grahamhiscott	113464686	2010-05-13 19:20:52
13920514553	Germany may b the economic powerhouse of Europe that is bail'g out Greece,but the avg resident of 45 US states r richer than the avg German.	MrsDasch	32924328	2010-05-13 17:45:05
13919323605	we cannot be all like germany, and we should certainly not be all like greece. betwixt the two lies the truth.	pascalbouvier	16617389	2010-05-13 17:19:47
13919048706	Germany-Greece http://twitpic.com/1nfqos and Germany-Portugal http://twitpic.com/1nfqud spreads contracting as yields grow less extreme $$	DRodriguezFX	23116322	2010-05-13 17:14:03
13913027968	This is what Greece, Ireland, France, Germany and America need to do. http://tinyurl.com/2eszg8q	wfnnelson	30748971	2010-05-13 15:10:43
13912245158	RT @cfwd1 Women in European cabinets: Spain 53% Germany 37% France 33% Neth 33% Italy 27% Greece 26% Belgium 23%,Portugal 13% UK so far 0%	christytj	15648418	2010-05-13 14:54:39
13907162157	Wuppertal : If there is a chain reaction of failed cities, Germany is Greece - Irish Times http://url4.eu/3NVPr	jcgoya	123214134	2010-05-13 12:52:52
13906494326	Then why bother with bailing out Greece? RT @dorothyblack: just heard germany printing new currency and will leave euro soon	LordFoom	14487215	2010-05-13 12:33:31
13903052804	Greek corruption and business: Much has been said about Germany's woes bailing out Greece. But German business mig... http://bit.ly/aplA9G	creativeweb	8817022	2010-05-13 10:46:19
13893541831	Latest: Greece debt crisis: Germany approves biggest bailout cheque in history http://bit.ly/9X5Ql6	trendific	109039216	2010-05-13 06:14:29
13884985757	http://bit.ly/dxMwoO Merkel and Germany got the real deal, Obamanomics for Greece Bailout and Germany is broke like rest of EU.	ChemicallyGreen	15158355	2010-05-13 03:29:57
13883383044	WaPo's Anne Applebaum likens EU/Greece decision to Germany's surrender after WWI http://tinyurl.com/2u489l6. The good news? . . .	TintorDetto	27761207	2010-05-13 03:00:08
13879858477	GlennBeck suggests fascism will return to Germany because of emergency financial aid to Greece http://shar.es/mhUnb & epitomizes "moronism"	art2u2	47677431	2010-05-13 01:52:25
13875504110	GB suggests fascism will return to Germany because of financial aid to Greece http://bit.ly/b3h4uU /Says Hitler not dead but hiding w/Elvis	Marilyncolor	123341228	2010-05-13 00:24:24
13875013065	Beck suggests fascism will return to Germany because of emergency financial aid to Greece http://is.gd/c6sRs #p2 #gop #tcot #teaparty	TLW3	16305494	2010-05-13 00:14:11
13874063868	Did Beck just try to compare current political climate and situation in Greece as to that of post WWI, Weimar government of Germany????	arhh_	15122529	2010-05-12 23:53:44
13871773725	FL citizens have it better than: UK, France, Germany, Spain, Italy, Belgium, Denmark, Finland, Sweden, Greece, Portugal http://bit.ly/cs8tX7	FtLauderDaniel	19007230	2010-05-12 23:03:31
13871148684	USA is getting GREASED by Greece, if they default on loan we just let roll over without penalties???? We're as dumb as Germany!!	texasaunt	20517889	2010-05-12 22:49:25
13869307900	Photo: Oh yeah, I will be MIA until June 1st. I will be traveling through Austria, Germany, and Greece. See... http://tumblr.com/xu19t5qr1	tyleralove	14080323	2010-05-12 22:07:09
13866086166	Germany finally agreed to a bailout in the trillions for Greece, but the damage is clearly done. Too little , too late...?	gypsiesheart	34489057	2010-05-12 20:51:34
13864254156	Prof. Rehman says Germany did right thing by bailing out Greece, but too little, too late, on The Colbert Report. http://bit.ly/bvmzC2	elliottschoolgw	18683120	2010-05-12 20:08:07
13862659229	RT @gilcarvr: Germany bailing out Greece is equivalent to Alabama bailing out Mississippi http://is.gd/c65tX via@Heritage	Confetteria	19311664	2010-05-12 19:31:54
13858195017	Germany thinks they're "schmucks" because of lending to Greece. Well....yeah. Make them stop spending more than they take in!	SueDinNY	15790644	2010-05-12 17:55:24
13857955111	Obama forced Germany to agree on the 1 Trillion bailout of Greece on Glenn Beck. WTF, is there some new World Order we have to get to?	Tanapseudes	61655023	2010-05-12 17:50:18
13856913385	Germany, the economic vanguard of the EU: As Greece's uncertain economic picturepummeled global markets that accus... http://bit.ly/cRAJtz	lilymaggi	82315892	2010-05-12 17:28:46
13853141548	Croatia will play against Greece, Germany and Russia at the Love Cyprus Basketball tournament from August 6th-8th http://bit.ly/a1xtBy	crohoops	26725562	2010-05-12 16:11:53
13849289413	no girl power from Davick: Women in cabinets: Spain 53% Germany 37% France 33% Neth 33% Italy 27% Greece 26%; UK so far Theresa May!	kevincoaker	28366813	2010-05-12 14:51:56
13848774935	RT @cfwd1 Women in European cabinets: Spain 53%, Germany 37%, France 33%, Neth 33%, Italy 27%, Greece 26%, Belgium 23%, Portugal 13%, UK 0%	rachelsklar	12193342	2010-05-12 14:40:49
13846879240	Last minute hotel deals hotels http://bit.ly/23w5rq France Italy Greece Spain UK Portugal Amsterdam Germany Austria	planeurope2	79600361	2010-05-12 13:58:21
13843654904	UK sets new standard in cabinet diversity - women in cabinet Spain 53% Germany 37% France 33% Neth 33% Italy 27% Greece 26% UK 0% - #boysclub	wayneodell	25261074	2010-05-12 12:34:49
13843098663	RT @cfwd1 Women in cabinets: Spain 53% Germany 37% France 33% Neth 33% Italy 27% Greece 26% Belg 23% Ptgl 13% UK so far 0%	BenCooper86	34293782	2010-05-12 12:18:34
13842012536	Experts Talk Home Sales, Germany/Greece, Stock Rally - BusinessWeek http://is.gd/bFcUu	intlGR	108944513	2010-05-12 11:45:05
13841850829	RT @cfwd1 Women in Euro cabinets: Spain 53% Germany 37% France 33% Neth 33% Italy 27% Greece 26% Belgium 23% Portugal 13% UK so far 0%	estellehart	20610308	2010-05-12 11:39:58
