tweet_id	text	username	user_id	date
185877978293616640	Greek PM Papademos says third bailout may be needed | Guardian http://bit.ly/H7RVAi  | #greece #euro	antikey	42281647	2012-03-31 01:55:38
185872514898075649	Greek PM warns against threat to bailout http://www.ft.com/cms/s/0/d857539e-7a85-11e1-9c77-00144feab49a.html#axzz1qe6j1EEs … #greece	XxCyanexX	48239129	2012-03-31 01:33:55
185827256025882624	Why Greece may need another bailout - CBS News http://cbsn.ws/H4azf0 	angelcravegift	261743701	2012-03-30 22:34:05
185817740634894339	A 3rd Bailout For Greece May Be Needed: PM http://www.ibtimes.com/articles/321977/20120330/greece-bailout.htm … Drachma=inflation devalued deposits export/import costs impact	canisgallicus	145703465	2012-03-30 21:56:16
185795559460835329	Greece's bailout plan calls for the purchasing of $10 in Mega Millions tickets. #EconJokesArentFunny	SoundEarphones	30668788	2012-03-30 20:28:07
185792483228254208	A third bailout for Greece means time to go bargain hunting: http://emergingmoney.com/?p=54554 	EmergingMoney	62849747	2012-03-30 20:15:54
185784712407683073	Why Greece may need another bailout: (Money Watch) Just weeks after his nation got the initial payment for its s... http://dld.bz/b6QE 	hardmoneyhunt	76989270	2012-03-30 19:45:01
185783929754750977	Obstacles remain for Greek bailout deal - Greece faces further hurdles and delays before it can receive a second,... http://bit.ly/Abug5M 	mountainmediaco	354580920	2012-03-30 19:41:55
185773726384664576	Mega Millions jackpot is now $640M. Greece, Portugal & Ireland announced they'll invest in lottery tickets with their bailout money.	woosang_lee	215570425	2012-03-30 19:01:22
185768894651301888	#euro 500bn firewall amount may sound higher than it is IF amount accounts 4 existing 200bn #Greece bailout amount would b closer to 300bn	PanaPao13	407018013	2012-03-30 18:42:10
185763830800977921	Megamillions in the US! Can it be used to bailout Greece?	BharatiNaikNow	243546903	2012-03-30 18:22:03
185754976260333568	http://www.huffingtonpost.com/2012/03/30/greek-prime-minister-lucas-papademos-financial-support-necessary_n_1390563.html?ref=business … THIRD BAILOUT PACKAGE FOR GREECE ANNOUNCED BY IMF "FRONTMAN", sorry primeminister, L. PAPADEMOS. pic.twitter.com/8XCttpWs	dimitrivorris	51077789	2012-03-30 17:46:52
185749542434652161	Third Greece Bailout May Be Needed: #Greece PM http://bit.ly/H2Y3ca  #fx	HedgefundPLAY	44734228	2012-03-30 17:25:16
185728956954181632	Another Greek bailout? Greece reminds me of that broke friend that is afraid to tell you how much they really need. I bet this ends same way	TommyKendall11	162468723	2012-03-30 16:03:28
185728487385075714	Eurozone Crisis: Greece May Need a Third Bailout says Greek Prime Minister Papademos - http://tinyurl.com/cn8o2pc  - #greece	allnewyorknews	314251370	2012-03-30 16:01:36
